                                                                12.03.2024 15:09
________________________________________________________________________________



Kurvenname:
  !]36[Avrami-AB12-CD34-1
Kurvenwerte:
          Index              t             Ts             Tr           Wert
                           [s]           [°C]           [°C]        [Wg^-1]
                           [s]           [°C]           [°C]        [Wg^-1]
              0              0         43,221         43,000        1,45757
              1              1         43,220         43,000        1,45226
              2              2         43,219         43,000        1,44246
              3              3         43,217         43,000        1,43272
              4              4         43,216         43,000        1,42304
              5              5         43,214         43,000        1,41336
              6              6         43,213         43,000         1,4041
              7              7         43,212         43,000        1,39484
              8              8         43,210         43,000        1,38571
              9              9         43,209         43,000        1,37667
             10             10         43,207         43,000        1,36789
             11             11         43,206         43,000        1,35918
             12             12         43,205         43,000        1,35085
             13             13         43,204         43,000         1,3428
             14             14         43,203         43,000        1,33545
             15             15         43,201         43,000        1,32823
             16             16         43,200         43,000          1,319
             17             17         43,198         43,000        1,30688
             18             18         43,194         43,000        1,27961
             19             19         43,188         43,000        1,23896
             20             20         43,179         43,000        1,18087
             21             21         43,169         43,000        1,11482
             22             22         43,168         43,000        1,10549
             23             23         43,180         43,000        1,18602
             24             24         43,215         43,000        1,41653
             25             25         43,269         43,000        1,77118
             26             26         43,368         43,000        2,42802
             27             27         43,480         43,000        3,16348
             28             28         43,592         43,000        3,90114
             29             29         43,697         43,000          4,596
             30             30         43,766         43,000        5,05384
             31             31         43,812         43,000        5,35527
             32             32         43,831         43,000         5,4809
             33             33         43,833         43,000        5,49318
             34             34         43,802         43,000        5,28495
             35             35         43,758         43,000        4,99844
             36             36         43,704         43,000        4,64273
             37             37         43,645         43,000        4,25068
             38             38         43,579         43,000        3,81674
             39             39         43,513         43,000        3,38242
             40             40         43,449         43,000        2,95749
             41             41         43,386         43,000        2,54335
             42             42         43,329         43,000        2,17097
             43             43         43,277         43,000        1,82769
             44             44         43,231         43,000        1,52199
             45             45         43,189         43,000        1,24342
             46             46         43,156         43,000        1,03124
             47             47         43,129         43,000       0,850544
             48             48         43,107         43,000       0,703003
             49             49         43,087         43,000       0,576117
             50             50         43,074         43,000       0,488426
             51             51         43,063         43,000       0,415359
             52             52         43,054         43,000       0,356268
             53             53         43,046         43,000       0,305478
             54             54         43,041         43,000       0,269491
             55             55         43,036         43,000       0,238801
             56             56         43,032         43,000       0,213206
             57             57         43,029         43,000       0,190641
             58             58         43,026         43,000       0,173713
             59             59         43,024         43,000       0,158924
             60             60         43,022         43,000       0,146168
             61             61         43,020         43,000       0,134664
             62             62         43,019         43,000       0,125534
             63             63         43,018         43,000       0,117224
             64             64         43,017         43,000       0,109854
             65             65         43,016         43,000       0,103203
             66             66         43,015         43,000      0,0974082
             67             67         43,014         43,000      0,0922264
             68             68         43,013         43,000      0,0874472
             69             69         43,013         43,000      0,0829423
             70             70         43,012         43,000      0,0790261
             71             71         43,011         43,000       0,075281
             72             72         43,011         43,000      0,0718252
             73             73         43,010         43,000      0,0685907
             74             74         43,010         43,000      0,0658575
             75             75         43,010         43,000      0,0632518
             76             76         43,009         43,000      0,0607024
             77             77         43,009         43,000       0,058253
             78             78         43,008         43,000      0,0559108
             79             79         43,008         43,000      0,0537828
             80             80         43,008         43,000      0,0518964
             81             81         43,008         43,000      0,0501205
             82             82         43,007         43,000      0,0484481
             83             83         43,007         43,000      0,0467904
             84             84         43,007         43,000      0,0452829
             85             85         43,007         43,000      0,0438191
             86             86         43,006         43,000      0,0424432
             87             87         43,006         43,000      0,0410252
             88             88         43,006         43,000      0,0396089
             89             89         43,006         43,000        0,03834
             90             90         43,006         43,000      0,0371642
             91             91         43,005         43,000      0,0360032
             92             92         43,005         43,000      0,0349113
             93             93         43,005         43,000      0,0339008
             94             94         43,005         43,000      0,0329453
             95             95         43,005         43,000      0,0319693
             96             96         43,005         43,000      0,0310154
             97             97         43,005         43,000       0,030086
             98             98         43,004         43,000      0,0292554
             99             99         43,004         43,000      0,0284193
            100            100         43,004         43,000      0,0275992
            101            101         43,004         43,000      0,0267866
            102            102         43,004         43,000      0,0260782
            103            103         43,004         43,000      0,0253421
            104            104         43,004         43,000      0,0246173
            105            105         43,004         43,000      0,0239134
            106            106         43,004         43,000      0,0232832
            107            107         43,003         43,000      0,0226563
            108            108         43,003         43,000      0,0220546
            109            109         43,003         43,000      0,0214722
            110            110         43,003         43,000       0,020979
            111            111         43,003         43,000      0,0204478
            112            112         43,003         43,000      0,0199191
            113            113         43,003         43,000      0,0193956
            114            114         43,003         43,000      0,0189225
            115            115         43,003         43,000      0,0184395
            116            116         43,003         43,000      0,0179593
            117            117         43,003         43,000      0,0174785
            118            118         43,003         43,000      0,0170448
            119            119         43,003         43,000      0,0165984
            120            120         43,002         43,000      0,0161606
            121            121         43,002         43,000      0,0157361
            122            122         43,002         43,000      0,0153411
            123            123         43,002         43,000      0,0149568
            124            124         43,002         43,000      0,0145795
            125            125         43,002         43,000      0,0142055
            126            126         43,002         43,000      0,0138813
            127            127         43,002         43,000      0,0135421
            128            128         43,002         43,000      0,0131999
            129            129         43,002         43,000      0,0128554
            130            130         43,002         43,000      0,0124994
            131            131         43,002         43,000       0,012135
            132            132         43,002         43,000      0,0117733
            133            133         43,002         43,000      0,0114233
            134            134         43,002         43,000      0,0110838
            135            135         43,002         43,000      0,0107789
            136            136         43,002         43,000      0,0104959
            137            137         43,002         43,000      0,0102123
            138            138         43,002         43,000     0,00999777
            139            139         43,001         43,000     0,00974226
            140            140         43,001         43,000     0,00948594
            141            141         43,001         43,000     0,00924052
            142            142         43,001         43,000     0,00899487
            143            143         43,001         43,000     0,00875596
            144            144         43,001         43,000     0,00852436
            145            145         43,001         43,000     0,00829657
            146            146         43,001         43,000     0,00808933
            147            147         43,001         43,000     0,00786988
            148            148         43,001         43,000     0,00764059
            149            149         43,001         43,000     0,00741067
            150            150         43,001         43,000     0,00719264
            151            151         43,001         43,000      0,0069751
            152            152         43,001         43,000     0,00675171
            153            153         43,001         43,000     0,00652729
            154            154         43,001         43,000     0,00632917
            155            155         43,001         43,000      0,0061203
            156            156         43,001         43,000     0,00591101
            157            157         43,001         43,000     0,00571091
            158            158         43,001         43,000     0,00553451
            159            159         43,001         43,000     0,00536354
            160            160         43,001         43,000     0,00519335
            161            161         43,001         43,000     0,00502495
            162            162         43,001         43,000     0,00488308
            163            163         43,001         43,000     0,00472638
            164            164         43,001         43,000      0,0045547
            165            165         43,001         43,000     0,00438227
            166            166         43,001         43,000     0,00419798
            167            167         43,001         43,000     0,00401654
            168            168         43,001         43,000     0,00385125
            169            169         43,001         43,000     0,00370384
            170            170         43,001         43,000     0,00357234
            171            171         43,001         43,000     0,00343572
            172            172         43,000         43,000     0,00330365
            173            173         43,000         43,000      0,0031732
            174            174         43,000         43,000     0,00307174
            175            175         43,000         43,000     0,00295231
            176            176         43,000         43,000      0,0028367
            177            177         43,000         43,000     0,00273485
            178            178         43,000         43,000      0,0026008
            179            179         43,000         43,000     0,00245461
            180            180         43,000         43,000     0,00230737
            181            181         43,000         43,000     0,00216678
            182            182         43,000         43,000     0,00201287
            183            183         43,000         43,000     0,00187488
            184            184         43,000         43,000      0,0017436
            185            185         43,000         43,000     0,00161701
            186            186         43,000         43,000     0,00150313
            187            187         43,000         43,000       0,001385
            188            188         43,000         43,000      0,0012758
            189            189         43,000         43,000     0,00117392
            190            190         43,000         43,000     0,00106579
            191            191         43,000         43,000    0,000965512
            192            192         43,000         43,000    0,000865017
            193            193         43,000         43,000    0,000757073
            194            194         43,000         43,000    0,000643993
            195            195         43,000         43,000    0,000513994
            196            196         43,000         43,000    0,000387146
            197            197         43,000         43,000    0,000260729
            198            198         43,000         43,000     0,00010915
            199            199         43,000         43,000   -1,08509e-05
            200            200         43,000         43,000   -0,000125294
            201            201         43,000         43,000   -0,000239215
            202            202         43,000         43,000   -0,000321481
            203            203         43,000         43,000   -0,000411912
            204            204         43,000         43,000    -0,00048898
            205            205         43,000         43,000   -0,000560333
            206            206         43,000         43,000   -0,000614289
            207            207         43,000         43,000   -0,000671736
            208            208         43,000         43,000     -0,0007242
            209            209         43,000         43,000   -0,000775239
            210            210         43,000         43,000    -0,00083502
            211            211         43,000         43,000   -0,000900202
            212            212         43,000         43,000   -0,000962084
            213            213         43,000         43,000    -0,00102413
            214            214         43,000         43,000    -0,00112577
            215            215         43,000         43,000    -0,00121028
            216            216         43,000         43,000    -0,00129792
            217            217         43,000         43,000    -0,00139192
            218            218         43,000         43,000    -0,00149888
            219            219         43,000         43,000    -0,00160509
            220            220         43,000         43,000    -0,00171084
            221            221         43,000         43,000    -0,00180694
            222            222         43,000         43,000    -0,00189925
            223            223         43,000         43,000    -0,00198678
            224            224         43,000         43,000    -0,00206264
            225            225         43,000         43,000    -0,00212778
            226            226         43,000         43,000    -0,00217623
            227            227         43,000         43,000    -0,00222911
            228            228         43,000         43,000    -0,00228266
            229            229         43,000         43,000    -0,00233611
            230            230         43,000         43,000    -0,00238659
            231            231         43,000         43,000    -0,00244075
            232            232         43,000         43,000    -0,00249631
            233            233         43,000         43,000    -0,00255942
            234            234         43,000         43,000     -0,0026308
            235            235         43,000         43,000    -0,00271121
            236            236         43,000         43,000    -0,00279096
            237            237         43,000         43,000    -0,00287073
            238            238         43,000         43,000    -0,00294077
            239            239         43,000         43,000    -0,00299355
            240            240         43,000         43,000    -0,00304286
            241            241         43,000         43,000    -0,00309501
            242            242         43,000         43,000    -0,00311717
            243            243         43,000         43,000    -0,00316334
            244            244         43,000         43,000    -0,00323409
            245            245         42,999         43,000    -0,00331486
            246            246         42,999         43,000    -0,00342395
            247            247         42,999         43,000     -0,0035071
            248            248         42,999         43,000    -0,00358249
            249            249         42,999         43,000    -0,00366895
            250            250         42,999         43,000    -0,00373903
            251            251         42,999         43,000    -0,00379596
            252            252         42,999         43,000    -0,00384355
            253            253         42,999         43,000    -0,00387836
            254            254         42,999         43,000    -0,00388786
            255            255         42,999         43,000    -0,00392342
            256            256         42,999         43,000    -0,00398096
            257            257         42,999         43,000    -0,00404161
            258            258         42,999         43,000    -0,00411227
            259            259         42,999         43,000    -0,00417061
            260            260         42,999         43,000    -0,00421967
            261            261         42,999         43,000    -0,00426383
            262            262         42,999         43,000    -0,00431223
            263            263         42,999         43,000    -0,00436758
            264            264         42,999         43,000    -0,00443021
            265            265         42,999         43,000     -0,0044926
            266            266         42,999         43,000    -0,00455719
            267            267         42,999         43,000    -0,00462126
            268            268         42,999         43,000    -0,00468072
            269            269         42,999         43,000     -0,0047378
            270            270         42,999         43,000    -0,00477957
            271            271         42,999         43,000    -0,00482351
            272            272         42,999         43,000    -0,00485426
            273            273         42,999         43,000    -0,00488148
            274            274         42,999         43,000     -0,0049094
            275            275         42,999         43,000    -0,00495447
            276            276         42,999         43,000    -0,00499986
            277            277         42,999         43,000    -0,00505312
            278            278         42,999         43,000    -0,00511527
            279            279         42,999         43,000    -0,00515869
            280            280         42,999         43,000    -0,00519105
            281            281         42,999         43,000    -0,00522918
            282            282         42,999         43,000    -0,00523143
            283            283         42,999         43,000    -0,00524865
            284            284         42,999         43,000    -0,00526991
            285            285         42,999         43,000    -0,00528406
            286            286         42,999         43,000    -0,00528169
            287            287         42,999         43,000    -0,00529699
            288            288         42,999         43,000    -0,00533052
            289            289         42,999         43,000    -0,00536996
            290            290         42,999         43,000     -0,0054092
            291            291         42,999         43,000    -0,00545005
            292            292         42,999         43,000    -0,00549869
            293            293         42,999         43,000    -0,00555089
            294            294         42,999         43,000    -0,00561488
            295            295         42,999         43,000    -0,00567479
            296            296         42,999         43,000    -0,00574249
            297            297         42,999         43,000    -0,00581301
            298            298         42,999         43,000    -0,00586687
            299            299         42,999         43,000    -0,00590102
            300            300         42,999         43,000    -0,00593124
            301            301         42,999         43,000    -0,00596249
            302            302         42,999         43,000     -0,0059643
            303            303         42,999         43,000    -0,00598346
            304            304         42,999         43,000    -0,00601633
            305            305         42,999         43,000    -0,00605366
            306            306         42,999         43,000    -0,00610564
            307            307         42,999         43,000    -0,00615286
            308            308         42,999         43,000    -0,00619529
            309            309         42,999         43,000    -0,00622863
            310            310         42,999         43,000    -0,00628424
            311            311         42,999         43,000    -0,00633257
            312            312         42,999         43,000    -0,00636285
            313            313         42,999         43,000    -0,00638936
            314            314         42,999         43,000    -0,00640807
            315            315         42,999         43,000    -0,00643456
            316            316         42,999         43,000    -0,00645684
            317            317         42,999         43,000    -0,00647786
            318            318         42,999         43,000    -0,00647059
            319            319         42,999         43,000    -0,00648251
            320            320         42,999         43,000    -0,00650628
            321            321         42,999         43,000     -0,0065374
            322            322         42,999         43,000    -0,00659721
            323            323         42,999         43,000    -0,00664659
            324            324         42,999         43,000    -0,00668387
            325            325         42,999         43,000    -0,00670624
            326            326         42,999         43,000    -0,00676291
            327            327         42,999         43,000    -0,00679763
            328            328         42,999         43,000     -0,0068221
            329            329         42,999         43,000    -0,00683489
            330            330         42,999         43,000    -0,00682308
            331            331         42,999         43,000    -0,00682433
            332            332         42,999         43,000    -0,00682494
            333            333         42,999         43,000    -0,00683349
            334            334         42,999         43,000    -0,00685327
            335            335         42,999         43,000      -0,006876
            336            336         42,999         43,000    -0,00690919
            337            337         42,999         43,000    -0,00694584
            338            338         42,999         43,000    -0,00700871
            339            339         42,999         43,000     -0,0070597
            340            340         42,999         43,000    -0,00709933
            341            341         42,999         43,000    -0,00713886
            342            342         42,999         43,000    -0,00718119
            343            343         42,999         43,000    -0,00721658
            344            344         42,999         43,000    -0,00724892
            345            345         42,999         43,000    -0,00728327
            346            346         42,999         43,000    -0,00730173
            347            347         42,999         43,000    -0,00732834
            348            348         42,999         43,000    -0,00736523
            349            349         42,999         43,000    -0,00740398
            350            350         42,999         43,000    -0,00742916
            351            351         42,999         43,000    -0,00744796
            352            352         42,999         43,000    -0,00746104
            353            353         42,999         43,000    -0,00747626
            354            354         42,999         43,000    -0,00749366
            355            355         42,999         43,000    -0,00751222
            356            356         42,999         43,000    -0,00752737
            357            357         42,999         43,000    -0,00754054
            358            358         42,999         43,000    -0,00755343
            359            359         42,999         43,000    -0,00756811
            360            360         42,999         43,000      -0,007588
            361            361         42,999         43,000    -0,00760656
            362            362         42,999         43,000    -0,00760678
            363            363         42,999         43,000    -0,00761047
            364            364         42,999         43,000    -0,00761662
            365            365         42,999         43,000    -0,00762175
            366            366         42,999         43,000    -0,00762628
            367            367         42,999         43,000    -0,00763967
            368            368         42,999         43,000    -0,00766897
            369            369         42,999         43,000     -0,0077137
            370            370         42,999         43,000    -0,00774199
            371            371         42,999         43,000    -0,00776892
            372            372         42,999         43,000    -0,00778838
            373            373         42,999         43,000    -0,00780764
            374            374         42,999         43,000    -0,00782106
            375            375         42,999         43,000    -0,00784635
            376            376         42,999         43,000    -0,00786668
            377            377         42,999         43,000    -0,00787564
            378            378         42,999         43,000    -0,00790623
            379            379         42,999         43,000    -0,00792632
            380            380         42,999         43,000     -0,0079356
            381            381         42,999         43,000    -0,00794206
            382            382         42,999         43,000    -0,00793374
            383            383         42,999         43,000    -0,00794074
            384            384         42,999         43,000    -0,00795381
            385            385         42,999         43,000    -0,00797299
            386            386         42,999         43,000    -0,00800193
            387            387         42,999         43,000    -0,00802941
            388            388         42,999         43,000    -0,00805904
            389            389         42,999         43,000    -0,00808502
            390            390         42,999         43,000    -0,00811842
            391            391         42,999         43,000    -0,00813389
            392            392         42,999         43,000     -0,0081494
            393            393         42,999         43,000    -0,00817334
            394            394         42,999         43,000    -0,00817972
            395            395         42,999         43,000    -0,00818561
            396            396         42,999         43,000    -0,00820611
            397            397         42,999         43,000    -0,00823548
            398            398         42,999         43,000    -0,00825965
            399            399         42,999         43,000    -0,00828182
            400            400         42,999         43,000    -0,00829409
            401            401         42,999         43,000    -0,00828686
            402            402         42,999         43,000    -0,00829264
            403            403         42,999         43,000    -0,00831618
            404            404         42,999         43,000    -0,00834128
            405            405         42,999         43,000    -0,00836845
            406            406         42,999         43,000    -0,00841415
            407            407         42,999         43,000    -0,00845372
            408            408         42,999         43,000     -0,0084953
            409            409         42,999         43,000    -0,00854365
            410            410         42,999         43,000    -0,00857326
            411            411         42,999         43,000    -0,00860477
            412            412         42,999         43,000    -0,00863733
            413            413         42,999         43,000    -0,00867039
            414            414         42,999         43,000     -0,0086818
            415            415         42,999         43,000    -0,00869638
            416            416         42,999         43,000    -0,00870583
            417            417         42,999         43,000    -0,00871718
            418            418         42,999         43,000    -0,00871971
            419            419         42,999         43,000     -0,0087163
            420            420         42,999         43,000    -0,00871132
            421            421         42,999         43,000    -0,00872238
            422            422         42,999         43,000    -0,00872142
            423            423         42,999         43,000    -0,00873214
            424            424         42,999         43,000    -0,00875461
            425            425         42,999         43,000    -0,00877529
            426            426         42,999         43,000    -0,00879019
            427            427         42,999         43,000    -0,00879976
            428            428         42,999         43,000    -0,00881594
            429            429         42,999         43,000     -0,0088348
            430            430         42,999         43,000    -0,00884161
            431            431         42,999         43,000    -0,00886406
            432            432         42,999         43,000    -0,00888781
            433            433         42,999         43,000    -0,00890813
            434            434         42,999         43,000    -0,00894468
            435            435         42,999         43,000    -0,00896208
            436            436         42,999         43,000    -0,00896885
            437            437         42,999         43,000    -0,00896861
            438            438         42,999         43,000    -0,00896587
            439            439         42,999         43,000    -0,00898396
            440            440         42,999         43,000    -0,00900415
            441            441         42,999         43,000    -0,00901981
            442            442         42,999         43,000    -0,00905069
            443            443         42,999         43,000    -0,00906756
            444            444         42,999         43,000    -0,00908328
            445            445         42,999         43,000    -0,00910007
            446            446         42,999         43,000    -0,00911632
            447            447         42,999         43,000     -0,0091395
            448            448         42,999         43,000    -0,00915388
            449            449         42,999         43,000    -0,00916786
            450            450         42,999         43,000    -0,00919892
            451            451         42,999         43,000    -0,00922409
            452            452         42,999         43,000    -0,00923988
            453            453         42,999         43,000    -0,00924996
            454            454         42,999         43,000    -0,00926537
            455            455         42,999         43,000    -0,00928655
            456            456         42,999         43,000    -0,00931911
            457            457         42,999         43,000    -0,00935459
            458            458         42,999         43,000    -0,00939718
            459            459         42,999         43,000    -0,00943281
            460            460         42,999         43,000    -0,00945416
            461            461         42,999         43,000    -0,00945909
            462            462         42,999         43,000    -0,00946867
            463            463         42,999         43,000    -0,00948269
            464            464         42,999         43,000    -0,00949232
            465            465         42,999         43,000    -0,00949817
            466            466         42,999         43,000    -0,00950542
            467            467         42,999         43,000    -0,00952071
            468            468         42,999         43,000     -0,0095278
            469            469         42,999         43,000    -0,00952213
            470            470         42,999         43,000    -0,00952158
            471            471         42,999         43,000    -0,00952985
            472            472         42,999         43,000    -0,00954158
            473            473         42,999         43,000    -0,00956011
            474            474         42,999         43,000     -0,0095704
            475            475         42,999         43,000    -0,00957141
            476            476         42,999         43,000    -0,00957192
            477            477         42,999         43,000    -0,00957872
            478            478         42,999         43,000    -0,00957779
            479            479         42,999         43,000    -0,00958062
            480            480         42,999         43,000    -0,00958564
            481            481         42,999         43,000    -0,00958995
            482            482         42,999         43,000    -0,00960282
            483            483         42,999         43,000    -0,00961368
            484            484         42,999         43,000    -0,00961784
            485            485         42,999         43,000     -0,0096226
            486            486         42,999         43,000    -0,00963231
            487            487         42,999         43,000    -0,00965053
            488            488         42,999         43,000    -0,00966002
            489            489         42,999         43,000    -0,00965631
            490            490         42,999         43,000     -0,0096714
            491            491         42,999         43,000    -0,00968437
            492            492         42,999         43,000    -0,00968802
            493            493         42,999         43,000    -0,00968623
            494            494         42,999         43,000    -0,00970505
            495            495         42,999         43,000    -0,00972435
            496            496         42,999         43,000    -0,00973706
            497            497         42,999         43,000    -0,00975627
            498            498         42,999         43,000    -0,00978085
            499            499         42,999         43,000    -0,00979142
            500            500         42,999         43,000    -0,00979411
            501            501         42,999         43,000    -0,00980199
            502            502         42,999         43,000    -0,00980214
            503            503         42,999         43,000    -0,00980903
            504            504         42,999         43,000    -0,00981007
            505            505         42,999         43,000    -0,00980445
            506            506         42,999         43,000    -0,00982068
            507            507         42,999         43,000    -0,00983646
            508            508         42,999         43,000    -0,00985105
            509            509         42,999         43,000    -0,00986883
            510            510         42,999         43,000    -0,00989597
            511            511         42,998         43,000    -0,00991922
            512            512         42,998         43,000    -0,00994218
            513            513         42,998         43,000    -0,00997017
            514            514         42,998         43,000    -0,00998865
            515            515         42,998         43,000     -0,0100019
            516            516         42,998         43,000     -0,0100182
            517            517         42,998         43,000     -0,0100416
            518            518         42,998         43,000     -0,0100367
            519            519         42,998         43,000     -0,0100413
            520            520         42,998         43,000     -0,0100543
            521            521         42,998         43,000     -0,0100718
            522            522         42,998         43,000     -0,0100675
            523            523         42,998         43,000     -0,0100597
            524            524         42,998         43,000     -0,0100513
            525            525         42,998         43,000     -0,0100346
            526            526         42,998         43,000     -0,0100068
            527            527         42,998         43,000    -0,00999276
            528            528         42,998         43,000    -0,00999302
            529            529         42,998         43,000     -0,0100056
            530            530         42,998         43,000     -0,0100095
            531            531         42,998         43,000     -0,0100129
            532            532         42,998         43,000     -0,0100248
            533            533         42,998         43,000     -0,0100455
            534            534         42,998         43,000     -0,0100639
            535            535         42,998         43,000     -0,0100771
            536            536         42,998         43,000     -0,0100858
            537            537         42,998         43,000     -0,0100918
            538            538         42,998         43,000     -0,0101124
            539            539         42,998         43,000      -0,010137
            540            540         42,998         43,000     -0,0101565
            541            541         42,998         43,000      -0,010165
            542            542         42,998         43,000       -0,01017
            543            543         42,998         43,000     -0,0101782
            544            544         42,998         43,000     -0,0101905
            545            545         42,998         43,000     -0,0102098
            546            546         42,998         43,000     -0,0102212
            547            547         42,998         43,000     -0,0102247
            548            548         42,998         43,000     -0,0102133
            549            549         42,998         43,000     -0,0102056
            550            550         42,998         43,000     -0,0102094
            551            551         42,998         43,000     -0,0102236
            552            552         42,998         43,000     -0,0102336
            553            553         42,998         43,000     -0,0102287
            554            554         42,998         43,000     -0,0102377
            555            555         42,998         43,000     -0,0102522
            556            556         42,998         43,000     -0,0102762
            557            557         42,998         43,000     -0,0103006
            558            558         42,998         43,000     -0,0103316
            559            559         42,998         43,000     -0,0103552
            560            560         42,998         43,000     -0,0103753
            561            561         42,998         43,000     -0,0103831
            562            562         42,998         43,000     -0,0103894
            563            563         42,998         43,000     -0,0103944
            564            564         42,998         43,000     -0,0103913
            565            565         42,998         43,000     -0,0103831
            566            566         42,998         43,000     -0,0103867
            567            567         42,998         43,000     -0,0103937
            568            568         42,998         43,000     -0,0103969
            569            569         42,998         43,000     -0,0104002
            570            570         42,998         43,000     -0,0104113
            571            571         42,998         43,000     -0,0104137
            572            572         42,998         43,000     -0,0104102
            573            573         42,998         43,000     -0,0103994
            574            574         42,998         43,000     -0,0103779
            575            575         42,998         43,000     -0,0103758
            576            576         42,998         43,000     -0,0103749
            577            577         42,998         43,000     -0,0103693
            578            578         42,998         43,000     -0,0103939
            579            579         42,998         43,000     -0,0104141
            580            580         42,998         43,000     -0,0104268
            581            581         42,998         43,000     -0,0104379
            582            582         42,998         43,000     -0,0104226
            583            583         42,998         43,000     -0,0104093
